lat,lon,soil types
100.3513869,14.15804854,0
100.3517671,14.38207166,0
100.3517763,14.28215588,0
100.3519705,14.47570802,0
100.3519999,14.37839297,0
100.3521221,14.381011,0
100.3523181,14.17110548,0
100.3523554,14.18133713,0
100.3524782,14.32334768,0
100.3527057,14.26090945,0
100.3528614,14.12071927,10
100.3529927,14.46321896,0
100.3531163,14.44103859,0
100.3532976,14.43863528,0
100.3533349,14.32412571,8
100.3533423,14.15918428,0
100.3535444,14.21235279,0
100.3536074,14.48483887,0
100.3540721,14.43795842,0
100.3544668,14.31889798,8
100.3547056,14.32393874,0
100.3547814,14.31351778,0
100.3550575,14.44225175,0
100.3551956,14.44017052,0
100.3553922,14.27809724,10
100.3555938,14.21763156,8
100.3557331,14.32573068,0
100.3561178,14.4614817,0
100.3566397,14.45542474,0
100.3566575,14.49747286,0
100.3568011,14.44191851,0
100.3576034,14.32350911,8
100.3576101,14.44199376,0
100.3582684,14.38194239,0
100.3586151,14.46129088,0
100.3594724,14.49235818,6
100.3594944,14.13497153,0
100.3597274,14.46191669,0
100.3600155,14.283819,0
100.3600366,14.43931404,0
100.3600796,14.48417385,0
100.3602718,14.44414221,8
100.3605336,14.48225183,0
100.3606666,14.12141608,0
100.3606965,14.48389951,0
100.3610598,14.29939096,0
100.3612904,14.37479024,0
100.3615759,14.48737477,0
100.3619209,14.49816234,6
100.3619797,14.28911769,10
100.3623044,14.49471003,0
100.3626987,14.32399788,0
100.3630501,14.4825422,0
100.363118,14.11625506,10
100.3632176,14.15977965,0
100.363279,14.48394429,0
100.363322,14.44634618,0
100.3634344,14.4643053,0
100.3637135,14.46313182,0
100.3638511,14.38220421,0
100.3639401,14.44474897,0
100.3640668,14.15238292,0
100.3642613,14.48847992,6
100.3644665,14.48072569,0
100.3645487,14.32041547,0
100.3647137,14.49838963,0
100.3648033,14.48757447,0
100.3649488,14.49772445,0
100.3653047,14.2930777,0
100.3653436,14.46309805,8
100.3653529,14.4839639,0
100.3654237,14.44068478,0
100.36557,14.44216816,0
100.3656286,14.44052828,0
100.365639,14.29634114,10
100.3657266,14.46130282,0
100.3657826,14.49537578,0
100.3659043,14.13812448,10
100.3659649,14.32359883,8
100.3660208,14.49002199,0
100.3664835,14.43979685,0
100.366525,14.49850691,6
100.3669463,14.49183869,0
100.3669815,14.12063773,10
100.3671044,14.45749658,0
100.3674146,14.49855178,2
100.3674428,14.46773073,8
100.3676183,14.48291561,0
100.3676499,14.43958727,0
100.3677337,14.49281275,0
100.3678095,14.4631803,8
100.3678684,14.47608581,8
100.367978,14.47777506,0
100.3680806,14.47945291,6
100.3680952,14.29762397,10
100.3682671,14.47262963,0
100.3683065,14.44785448,0
100.368313,14.31325892,8
100.3683244,14.49862258,0
100.3686191,14.38077356,0
100.3689045,14.44387359,0
100.3689718,14.4686844,0
100.3690141,14.45221493,0
100.3690187,14.49697088,2
100.3690273,14.49821762,0
100.3690962,14.44525336,0
100.369239,14.49446376,0
100.3692465,14.44596465,0
100.3694362,14.23165038,10
100.3694977,14.49878443,2
100.3695835,14.48866491,0
100.3698951,14.49656023,6
100.3699329,14.49797227,6
100.3699646,14.46380842,0
100.3700185,14.45578951,0
100.3700367,14.47853759,0
100.3701054,14.44570963,0
100.3702051,14.31580073,0
100.3702528,14.1848213,0
100.37028,14.4753099,0
100.3703392,14.43646191,0
100.3703661,14.49387133,0
100.3704805,14.48580695,0
100.3709636,14.45046495,0
100.3709877,14.48943943,0
100.3710322,14.49084641,2
100.3713589,14.4985425,6
100.3718093,14.46911407,0
100.3719538,14.44315468,0
100.3720066,14.47766039,6
100.3721996,14.47996465,0
100.372206,14.47134034,0
100.3722163,14.30483248,0
100.3724992,14.47119879,0
100.3726096,14.48799802,0
100.3726313,14.47494267,0
100.3729318,14.44332808,10
100.3729887,14.31239154,10
100.3730592,14.38434788,0
100.3732884,14.44659406,10
100.3735584,14.49340828,0
100.3742101,14.47147202,0
100.3742579,14.19633862,0
100.3743536,14.45372629,0
100.3744076,14.44914365,10
100.3744081,14.48917074,0
100.374491,14.47781942,0
100.3744979,14.45493236,0
100.3746563,14.41946053,8
100.37484,14.46343892,10
100.3748502,14.46204359,10
100.3748925,14.44297789,0
100.3750457,14.4577331,10
100.3751744,14.49772005,0
100.375384,14.46636107,0
100.3756214,14.32044431,0
100.3756403,14.36280254,0
100.3757154,14.43309688,0
100.3761122,14.15539438,0
100.3761591,14.44252212,0
100.37616,14.45116797,0
100.3763948,14.43709574,0
100.3764297,14.43773043,0
100.3767981,14.50256007,6
100.3770264,14.46851705,0
100.3773016,14.47675813,10
100.3773073,14.43552959,0
100.3773843,14.45909573,0
100.3773988,14.12152051,10
100.3778398,14.46376563,0
100.3778551,14.47519686,10
100.378012,14.46801344,0
100.3780227,14.31595876,0
100.3782283,14.49127998,0
100.3782617,14.4471077,0
100.3786264,14.43304234,0
100.3792355,14.4794602,10
100.3795386,14.47092431,0
100.3799865,14.35131146,0
100.3802201,14.32680888,10
100.380442,14.43284337,10
100.3805345,14.20248176,8
100.3805897,14.12870915,0
100.380622,14.43376516,0
100.3808945,14.4753125,0
100.3814871,14.48064064,0
100.3816385,14.42987698,0
100.3818019,14.42163848,0
100.3826861,14.42652993,0
100.3828092,14.1234428,0
100.3828103,14.11998614,10
100.3828159,14.11771715,0
100.3828173,14.12732554,10
100.3828685,14.4839203,10
100.3832884,14.48172478,0
100.3833964,14.47411943,0
100.3834013,14.31210229,10
100.3836393,14.42657663,0
100.3836911,14.50383486,6
100.3838494,14.45828864,0
100.3844918,14.13775616,10
100.3845738,14.32317453,10
100.3846074,14.41942403,0
100.3851055,14.41841305,0
100.3852412,14.47971521,0
100.3857152,14.4997027,0
100.3859264,14.49105551,2
100.3866692,14.41930134,0
100.3867148,14.43325576,0
100.3867352,14.32978774,0
100.3869416,14.48722161,10
100.3869749,14.42609875,0
100.3869937,14.48089614,0
100.3873148,14.42382902,10
100.3873323,14.14735985,10
100.3875928,14.19744338,8
100.3880448,14.46040643,10
100.3883152,14.50950286,6
100.3884456,14.50932133,0
100.3884921,14.50121832,0
100.388652,14.48258906,10
100.3896612,14.41920934,8
100.3898002,14.42545769,10
100.3898634,14.43908557,10
100.3898926,14.21299511,10
100.3900651,14.50554451,0
100.3901133,14.49333689,6
100.3904188,14.47380786,0
100.3904802,14.49525478,0
100.3907793,14.41912403,10
100.3908236,14.42257365,0
100.3909698,14.3642466,8
100.3909794,14.48454986,0
100.3911388,14.50919872,6
100.3911759,14.48695808,10
100.3912071,14.50912838,0
100.391229,14.49829908,0
100.3913178,14.15909228,0
100.3914756,14.36094416,0
100.3917803,14.26786759,0
100.3920215,14.21256532,0
100.3922977,14.49266319,2
100.3923033,14.33248404,8
100.3923909,14.50987869,0
100.393002,14.31731722,0
100.3930387,14.41559388,0
100.3932469,14.4192241,0
100.3934766,14.50897074,6
100.3936934,14.32057683,10
100.3937835,14.2242776,8
100.3938185,14.50837384,0
100.3939726,14.20659127,10
100.3939942,14.49900925,0
100.3940755,14.47998419,0
100.3945915,14.48478326,0
100.3946021,14.21192445,8
100.3950362,14.48619458,0
100.3951569,14.41603159,0
100.3954492,14.18484864,10
100.3956481,14.31525678,10
100.3956957,14.32726838,0
100.3961421,14.13024684,10
100.3962731,14.47505624,10
100.3964631,14.47043122,10
100.3965512,14.41428277,0
100.3970027,14.11710857,0
100.3970782,14.48415857,0
100.3971675,14.49204411,2
100.3973615,14.29247448,10
100.3974763,14.13854846,0
100.3976543,14.49124143,0
100.3977132,14.47576143,0
100.3981505,14.42554072,10
100.3982242,14.46471208,0
100.3983736,14.50488942,6
100.3984778,14.45673317,0
100.3985169,14.33424861,0
100.3986359,14.40627814,0
100.3986471,14.24713757,10
100.3987567,14.41253013,0
100.3989721,14.31179032,10
100.3990641,14.22292727,10
100.3991993,14.17023282,0
100.3994069,14.34246773,8
100.3994161,14.40953013,10
100.3994262,14.28302833,0
100.3995536,14.36174528,0
100.3995684,14.31343919,0
100.3996573,14.32213164,0
100.3997771,14.26462426,0
100.4000425,14.26686979,0
100.4002121,14.41200133,0
100.400309,14.33480144,8
100.4004561,14.46356866,10
100.4007067,14.46158597,10
100.4009208,14.46722624,0
100.4010184,14.4586472,0
100.4011461,14.4851463,0
100.4011984,14.38976347,0
100.4012279,14.45609594,0
100.4015742,14.40365787,0
100.4016363,14.44758627,10
100.4016848,14.28417372,0
100.4017489,14.40688124,10
100.4018231,14.40988626,0
100.4019256,14.46466069,0
100.4020118,14.45413513,0
100.4020608,14.41466909,10
100.4021812,14.31002222,0
100.4021842,14.40484124,0
100.4021953,14.45214546,0
100.4022451,14.41185567,0
100.402287,14.43557469,0
100.4023969,14.31740255,0
100.4023989,14.44735605,0
100.4025,14.4881167,10
100.4025685,14.39331174,10
100.4026217,14.40995194,0
100.4026813,14.46423507,0
100.4027609,14.44276198,0
100.4029263,14.41522516,0
100.4030228,14.39744254,0
100.4030688,14.44800379,0
100.403073,14.44441921,0
100.4031696,14.45700915,10
100.4032329,14.47294317,0
100.4034573,14.41121475,0
100.4034733,14.43650225,0
100.403479,14.44425195,10
100.4034903,14.20209286,0
100.4035203,14.4633409,0
100.4036362,14.42942515,10
100.4036941,14.47833572,10
100.4037334,14.2073641,10
100.4037411,14.4408461,0
100.4038369,14.45564359,0
100.4039348,14.12256312,10
100.4039904,14.38481491,10
100.4040941,14.44715847,0
100.4042868,14.43521668,10
100.4044752,14.18973747,0
100.404702,14.41701018,0
100.4047221,14.46564954,10
100.4047564,14.34601483,10
100.4049544,14.49278209,2
100.4051742,14.4885621,0
100.4052315,14.42709903,0
100.4052754,14.49009418,0
100.4052974,14.41735134,0
100.4053934,14.33751317,10
100.405508,14.42818952,0
100.4055562,14.28830627,0
100.4056436,14.4286051,10
100.4058007,14.4232247,0
100.4058871,14.19126908,0
100.4058932,14.42477846,0
100.4059314,14.14204908,10
100.4060923,14.42903261,10
100.4061413,14.48507332,0
100.4061435,14.46443606,0
100.4061645,14.50745828,0
100.4062274,14.46710019,0
100.4062664,14.4193012,0
100.4065253,14.27549413,10
100.4068764,14.37738767,10
100.4069541,14.50626166,0
100.4070059,14.41910383,10
100.4071424,14.46542266,10
100.4073258,14.22109945,0
100.4075037,14.37920037,0
100.4076426,14.23275499,0
100.4076603,14.46688173,0
100.4076999,14.46572014,0
100.4077206,14.35231539,8
100.4079974,14.22724466,0
100.4080934,14.16648922,0
100.4082199,14.34088545,0
100.4085008,14.4890556,0
100.4086501,14.46533934,0
100.4087015,14.46484832,10
100.4088511,14.44036892,0
100.4088879,14.46698141,0
100.4089137,14.46966893,0
100.4091362,14.50518201,0
100.4093131,14.47495557,0
100.4094275,14.23242079,0
100.4096159,14.48511148,0
100.4097426,14.18331604,10
100.409747,14.13234603,10
100.4098753,14.46746387,0
100.4099087,14.35113743,0
100.410056,14.49283009,2
100.4102335,14.43423445,10
100.4102733,14.47339277,10
100.4102854,14.46810008,0
100.4105992,14.46698101,0
100.4106126,14.46898761,10
100.4106128,14.47626423,10
100.4108199,14.36872027,8
100.4108851,14.1643858,10
100.4111134,14.47926488,0
100.4111511,14.29766514,0
100.4111647,14.32224436,10
100.4112726,14.41078857,10
100.4113256,14.15742464,10
100.411369,14.21370876,0
100.4114984,14.48798732,0
100.411596,14.42900902,0
100.4116167,14.44785086,10
100.4116627,14.42888364,0
100.4117859,14.47157183,0
100.4118352,14.24331299,0
100.412021,14.34860903,10
100.4120484,14.46017266,0
100.4123088,14.48511199,0
100.4125233,14.47434371,10
100.4125879,14.21604579,0
100.4125961,14.23791214,0
100.4127083,14.36107316,0
100.4127342,14.28344605,0
100.4127856,14.33668816,10
100.4128609,14.48516781,10
100.4128676,14.47897034,0
100.4134,14.48346682,10
100.4134244,14.48851646,0
100.4134276,14.31478371,0
100.4138264,14.2901789,0
100.4140002,14.41704869,0
100.4143383,14.30493838,0
100.414503,14.48477231,0
100.4145509,14.30097622,0
100.4147605,14.49986589,0
100.4151748,14.49951513,0
100.4151944,14.23647431,0
100.4152245,14.37944865,0
100.4153035,14.35575794,10
100.4153447,14.47497857,10
100.4158378,14.49059125,0
100.4160285,14.48500004,0
100.4160748,14.48986927,0
100.4161163,14.30824618,10
100.4162263,14.11449951,10
100.4167349,14.44500915,0
100.4169659,14.46179938,0
100.4173251,14.34165591,0
100.4175519,14.4557288,0
100.4183752,14.38506961,0
100.4187701,14.49018856,10
100.4188351,14.49761196,0
100.4190996,14.30687914,0
100.4192622,14.49307028,0
100.4193401,14.36811427,0
100.4193918,14.32251301,10
100.4194796,14.49157837,0
100.4195448,14.49534995,6
100.4195499,14.27230894,0
100.4201234,14.25811004,0
100.4203299,14.38393119,0
100.4205321,14.43864772,0
100.4206874,14.3988646,10
100.4208121,14.25536102,0
100.4208661,14.29305443,10
100.4209608,14.31596864,0
100.4214126,14.49094299,2
100.4217299,14.38356711,0
100.4218558,14.15235556,0
100.4222135,14.38079423,0
100.4223268,14.32452606,4
100.4227064,14.26378184,10
100.4227366,14.36033519,0
100.4227923,14.30609388,0
100.4230343,14.37126885,10
100.4234584,14.36834762,0
100.4237772,14.15244537,10
100.4243722,14.4932507,2
100.4244245,14.32287884,0
100.4250415,14.34455653,10
100.4252331,14.37221015,0
100.4257599,14.37860103,6
100.4265607,14.49309641,0
100.4274856,14.38705362,6
100.4278933,14.3775322,0
100.4279442,14.33096726,10
100.4281687,14.29832867,0
100.4284413,14.36292279,4
100.4287853,14.32959079,0
100.4288876,14.28344247,0
100.4291606,14.40577137,0
100.4298398,14.32436029,10
100.430181,14.40621963,0
100.4304691,14.37708111,0
100.4305164,14.43486866,10
100.4305403,14.44256578,0
100.4305617,14.33376731,0
100.4315309,14.3330463,0
100.4320659,14.3871673,0
100.4321408,14.32238545,0
100.4321582,14.39270995,0
100.4322199,14.32882533,0
100.4322715,14.4347791,0
100.432286,14.40401256,6
100.4323611,14.38590071,6
100.4324612,14.32086348,0
100.4327114,14.37512408,0
100.4328543,14.34202328,0
100.4329766,14.24498405,10
100.4330036,14.34599912,4
100.4331622,14.40111481,0
100.4332301,14.35254184,0
100.4333054,14.41316912,6
100.4341371,14.38162488,10
100.4341451,14.40059333,6
100.4343572,14.37514874,0
100.4344207,14.35182541,0
100.4346691,14.34128373,4
100.4347429,14.3624956,10
100.4348293,14.33891272,4
100.4349153,14.32936166,0
100.4351561,14.39770093,0
100.4352205,14.41299605,6
100.4352718,14.39326907,6
100.4353243,14.36307436,4
100.4356971,14.39438354,0
100.4356998,14.40907961,10
100.4357041,14.36152564,0
100.4361126,14.35775603,4
100.4362593,14.39732748,0
100.4365281,14.32518495,0
100.4366585,14.40941945,0
100.4369013,14.38656608,10
100.436907,14.43118412,6
100.4371378,14.36456261,0
100.4373229,14.3570077,4
100.4376476,14.36024449,0
100.4378033,14.32356455,0
100.4379723,14.40156823,0
100.4380255,14.3842629,0
100.4381767,14.36405719,0
100.4385692,14.3912654,0
100.4386363,14.40292903,0
100.4388616,14.42754317,6
100.4388766,14.32646762,10
100.4391267,14.43040057,0
100.4391637,14.43580709,6
100.4395294,14.38831498,0
100.4396229,14.32584629,0
100.4396473,14.40144619,0
100.4398642,14.33053512,0
100.4402754,14.39754767,0
100.4404362,14.41258988,0
100.4408385,14.41911053,6
100.4410033,14.44555583,0
100.4412249,14.43205119,0
100.4412741,14.44086745,0
100.4412817,14.42965037,0
100.4413103,14.43016486,0
100.4414039,14.3943061,0
100.4416081,14.32849317,0
100.4416223,14.42598549,6
100.441888,14.44144479,6
100.4420877,14.29618074,10
100.4421498,14.40473103,0
100.4427987,14.19043666,10
100.4428451,14.44517542,0
100.4430948,14.15602512,10
100.4437109,14.43252619,10
100.4438001,14.31573694,0
100.443818,14.33030975,0
100.4438446,14.41394861,0
100.4439504,14.41984562,0
100.4440075,14.32487915,0
100.4443161,14.43918729,0
100.4443947,14.4393048,0
100.4448473,14.4252475,10
100.4451239,14.42609704,0
100.4451596,14.42730396,10
100.4457906,14.26346347,10
100.4459391,14.13243462,10
100.4462296,14.329047,0
100.4464654,14.17432315,0
100.4467741,14.43354649,0
100.4468351,14.36559738,10
100.4470255,14.21419537,0
100.4471309,14.33208208,0
100.447424,14.44269396,0
100.4476226,14.44386816,0
100.4476834,14.44385017,0
100.4480177,14.23836535,0
100.4486428,14.425211,10
100.449016,14.32618068,0
100.4494318,14.36869126,0
100.4497967,14.18515892,0
100.4498243,14.32211868,0
100.4499128,14.38510077,0
100.4499563,14.3259996,10
100.4510181,14.33073836,0
100.4512625,14.42309838,0
100.4516237,14.33357738,0
100.4518197,14.14960489,0
100.4526497,14.41169911,0
100.452721,14.32450587,0
100.4537154,14.22759042,0
100.4544578,14.33571632,0
100.4547911,14.32493207,0
100.4555635,14.15875353,0
100.4560266,14.27671115,0
100.4564612,14.43825315,0
100.4567429,14.32298705,0
100.4569531,14.32493717,0
100.45709,14.26204785,0
100.4572853,14.41358751,0
100.4573005,14.33226387,0
100.4596306,14.24630273,0
100.4602724,14.32529473,0
100.4603847,14.4313428,0
100.4605728,14.32571064,10
100.4608652,14.30180592,10
100.4610118,14.33011654,4
100.4610139,14.41809607,10
100.4613452,14.43534991,0
100.4616391,14.43897466,0
100.461809,14.22123123,0
100.4620761,14.32241403,0
100.4623375,14.36064301,0
100.4623555,14.30005401,0
100.4626315,14.43855636,0
100.4626604,14.2880559,0
100.4629972,14.43543222,0
100.4630718,14.20665357,0
100.4632126,14.43953028,0
100.4635066,14.33124449,10
100.4636698,14.33553669,0
100.4636757,14.36111576,0
100.4641001,14.43950496,0
100.4643921,14.43677771,0
100.4645008,14.43841886,10
100.4648551,14.11650676,10
100.4648802,14.42811939,0
100.4649078,14.43227222,0
100.4651263,14.29017625,0
100.465176,14.22905426,0
100.4653402,14.40845481,0
100.4654234,14.36156898,0
100.4654768,14.38022808,10
100.4655326,14.19766857,0
100.4660553,14.32124704,0
100.466088,14.35653132,0
100.4662913,14.32860223,0
100.4665545,14.43924236,0
100.4668129,14.34189664,0
100.4672264,14.37638031,0
100.4675793,14.36554034,0
100.4676999,14.343732,0
100.4680157,14.33186055,0
100.4682767,14.41123274,0
100.4683872,14.40257317,0
100.4684199,14.39028481,0
100.4685884,14.2131284,0
100.4687907,14.343792,0
100.4688029,14.39714204,0
100.4692881,14.2626216,10
100.4694377,14.30903804,10
100.4694991,14.32569534,10
100.4696567,14.3340461,4
100.4697927,14.39375921,0
100.4698758,14.44305435,0
100.4699169,14.40646636,0
100.4700029,14.42443639,0
100.4704019,14.23087387,0
100.4704644,14.39971714,0
100.4706983,14.44155474,0
100.4707739,14.15489342,0
100.4708353,14.35208965,0
100.4708516,14.41326695,10
100.4709342,14.43756157,0
100.4709522,14.21313689,0
100.4710079,14.41899799,0
100.4716066,14.3979719,10
100.4716879,14.43242188,0
100.4717596,14.40038171,10
100.4721712,14.34156121,0
100.4726065,14.40877531,0
100.4726886,14.13863888,0
100.4726924,14.42962027,0
100.472806,14.19861753,0
100.4729,14.32681801,0
100.472909,14.41450906,4
100.4729661,14.35706891,0
100.4730734,14.3956707,0
100.4730849,14.41368957,0
100.473119,14.43051829,0
100.4732188,14.40293221,10
100.4733164,14.41779901,4
100.4734151,14.44035181,0
100.4734408,14.35029891,0
100.4739394,14.43459311,0
100.4740463,14.39729617,0
100.4741059,14.11354887,10
100.4741359,14.33184869,0
100.4741768,14.38960138,0
100.4741987,14.38134387,0
100.4744001,14.39265259,0
100.4746762,14.12818254,0
100.4746821,14.40881206,0
100.4747441,14.42042593,0
100.4747744,14.38348394,10
100.4748947,14.25917127,0
100.4752382,14.3947146,0
100.4752422,14.4318445,0
100.4752553,14.42600422,0
100.4753146,14.4119821,10
100.4754844,14.40014196,0
100.4756847,14.32781055,8
100.4756851,14.39088346,0
100.4757271,14.18734937,0
100.4758497,14.41845998,0
100.4759843,14.40233578,10
100.4760889,14.39320516,10
100.4761354,14.41642326,0
100.4763249,14.43832023,0
100.4764722,14.38922148,0
100.4768437,14.43812937,10
100.4768507,14.32914315,0
100.4770883,14.35993739,0
100.4771761,14.40874886,0
100.4772193,14.43957944,0
100.4773501,14.4005979,0
100.4774743,14.35274752,0
100.4776274,14.39750354,4
100.4776936,14.34292545,10
100.4779261,14.41581362,0
100.4780132,14.42183078,0
100.4782376,14.37219246,0
100.4783417,14.40243954,0
100.4783508,14.42545205,10
100.4783878,14.41389776,0
100.4785825,14.41292339,0
100.4792063,14.42869583,0
100.4792736,14.41709083,0
100.4792797,14.38524199,0
100.4794791,14.56827605,6
100.4796136,14.18815557,10
100.479788,14.42673716,0
100.4798518,14.39398396,0
100.4798934,14.39668356,0
100.4800083,14.37251646,0
100.4800651,14.43299598,4
100.4801146,14.38652265,0
100.4803383,14.35316623,0
100.4804936,14.24218942,0
100.4806457,14.39297985,4
100.4808414,14.36595739,0
100.4808793,14.39761884,0
100.4809102,14.43533829,0
100.4810963,14.36791655,0
100.4814241,14.41794797,0
100.4814677,14.36033759,0
100.4815389,14.25815367,10
100.4818245,14.22516748,0
100.4818964,14.36195174,0
100.4819744,14.42032795,0
100.4819941,14.56758982,0
100.482017,14.37857537,0
100.4820436,14.3922548,10
100.4824924,14.26879017,0
100.4825486,14.35676858,0
100.4825517,14.27371832,0
100.4828863,14.42150133,0
100.4829851,14.3724529,10
100.4831081,14.43363848,0
100.483271,14.38942108,0
100.4832738,14.39246348,0
100.4833658,14.36556826,0
100.4835272,14.36462244,0
100.4835349,14.38048192,0
100.483546,14.36946172,0
100.4839855,14.35498265,0
100.4840377,14.30486328,0
100.4840748,14.37891793,0
100.4841274,14.37392998,0
100.4845975,14.39098519,0
100.4847498,14.36420333,4
100.484833,14.19047285,0
100.4849293,14.22598024,0
100.4849646,14.36612889,0
100.4849955,14.36919538,0
100.4851349,14.43209029,0
100.4852828,14.55860806,6
100.4855248,14.24380016,0
100.4856127,14.55908228,0
100.485657,14.29294277,0
100.485722,14.38228964,10
100.4857623,14.27931943,10
100.4859116,14.3466338,8
100.4859488,14.29423325,10
100.4861156,14.5704896,6
100.4863483,14.38416449,0
100.4863763,14.42255296,0
100.4871128,14.35838985,0
100.4871615,14.1258891,10
100.487234,14.1406322,0
100.4873806,14.37911467,0
100.4874523,14.35954337,0
100.4874878,14.19364286,10
100.4874954,14.36238866,0
100.4875377,14.36544039,0
100.4881056,14.57398268,0
100.488127,14.56250251,0
100.4885558,14.13578115,0
100.4887154,14.37138603,0
100.4888294,14.36232653,0
100.4888705,14.37683705,0
100.488908,14.4313836,0
100.4889919,14.4258707,4
100.4891412,14.38471414,0
100.4895016,14.36793951,0
100.4898709,14.57422249,0
100.4898782,14.11524027,0
100.490014,14.54669373,6
100.4900184,14.36868462,0
100.4903189,14.5692642,0
100.4906435,14.54626503,0
100.4908187,14.54736311,6
100.4908392,14.57796654,6
100.4909725,14.54721923,0
100.4910642,14.30572426,8
100.4912309,14.40789128,0
100.4912619,14.42033117,4
100.4914014,14.54433354,6
100.4914391,14.36879609,0
100.4914537,14.57645395,0
100.4915665,14.55183413,0
100.4915709,14.5442321,0
100.4915767,14.55118389,6
100.4915916,14.221285,0
100.4918989,14.41831262,0
100.4919915,14.53445237,6
100.4920929,14.5675651,0
100.4921196,14.37388347,10
100.4923099,14.42561694,10
100.4923537,14.59807118,0
100.4926535,14.36851771,0
100.4926934,14.51166149,0
100.4927518,14.51163081,0
100.4931446,14.20746087,0
100.4933429,14.44130981,10
100.4933696,14.59696555,2
100.4933704,14.6034968,6
100.4935268,14.42150008,4
100.4937726,14.60768548,0
100.493837,14.51640216,0
100.493972,14.58127732,0
100.493989,14.49100192,10
100.494047,14.35846906,0
100.4943161,14.41680399,4
100.4943427,14.59738217,6
100.4944145,14.53202542,0
100.4945454,14.15063847,0
100.4947188,14.37706676,0
100.4947648,14.56125743,0
100.4948392,14.57600372,6
100.4948695,14.34803577,0
100.4948855,14.41419362,0
100.4949961,14.36854778,0
100.4950828,14.56593115,0
100.4951159,14.2889985,10
100.4953712,14.36101308,0
100.4954148,14.49167822,0
100.4954396,14.2794564,0
100.4956257,14.34187886,8
100.496004,14.36581739,10
100.4960356,14.6082366,0
100.4961118,14.36674063,0
100.4962787,14.58174657,0
100.4962933,14.60184698,0
100.4964252,14.58722922,6
100.4964924,14.1526188,0
100.4965717,14.61268414,6
100.4967066,14.4884287,10
100.4967564,14.15174972,0
100.4968772,14.52290991,0
100.4970804,14.42783312,0
100.4970906,14.36261803,0
100.4971468,14.55999823,0
100.4971715,14.49348099,0
100.4972706,14.42021783,0
100.4973851,14.58860356,2
100.4975262,14.39463785,10
100.4978373,14.58089689,0
100.4978567,14.4161704,0
100.4979541,14.55660729,0
100.4980087,14.55812415,0
100.4980609,14.52058386,6
100.4980711,14.11952769,0
100.498195,14.4190745,0
100.4983779,14.11803639,0
100.4984702,14.48605184,0
100.4987421,14.52017212,0
100.498764,14.41522585,4
100.4989263,14.60711572,0
100.4991956,14.60530398,0
100.4992913,14.37285541,0
100.4993487,14.15163274,10
100.4994788,14.54599533,0
100.4994913,14.47007867,10
100.499588,14.55773144,0
100.499625,14.60300902,0
100.4998037,14.55218473,0
100.4998693,14.6437917,0
100.4999401,14.64789258,6
100.4999451,14.13970232,10
100.499971,14.55858166,6
100.500016,14.64792276,0
100.5002532,14.41263393,0
100.500282,14.2215917,0
100.5002836,14.64647507,6
100.500291,14.64290587,0
100.5003292,14.5562559,0
100.50036,14.64597756,0
100.5003786,14.56737243,2
100.5003963,14.6461941,0
100.5005089,14.36930492,0
100.5006104,14.64972959,6
100.5006361,14.42062223,0
100.500676,14.57326974,0
100.5007116,14.64565311,0
100.5010085,14.60663736,0
100.5010258,14.63291917,6
100.5011032,14.61261376,0
100.5011411,14.63310648,0
100.5011685,14.54205774,0
100.5012075,14.5764459,0
100.5013524,14.40400036,0
100.5013825,14.37393057,0
100.5014332,14.64638439,6
100.5015048,14.52340806,6
100.5015124,14.41131576,4
100.5015359,14.60978171,6
100.5018222,14.41974204,0
100.5020816,14.40943834,0
100.5021306,14.54726815,0
100.5021862,14.49148569,0
100.5022737,14.51257896,0
100.5024341,14.48545478,10
100.5024894,14.61598061,0
100.5026598,14.64957702,0
100.502702,14.5737957,0
100.5027641,14.41896444,0
100.5027921,14.12514867,0
100.5028409,14.53496814,0
100.5028534,14.64662202,0
100.5028957,14.66770223,0
100.5029011,14.40764072,4
100.5029707,14.20257606,0
100.5029828,14.51878374,0
100.5032003,14.64011456,6
100.5032319,14.51492421,0
100.503311,14.66259082,6
100.5033499,14.48421892,0
100.5034375,14.66273056,0
100.5035879,14.58609061,6
100.5036979,14.66911335,0
100.5039717,14.16633517,0
100.5040845,14.3724109,0
100.5043104,14.63761028,0
100.5043557,14.40971935,0
100.5044846,14.61118793,0
100.5045276,14.64203486,0
100.5045719,14.48406726,0
100.5046195,14.40529033,4
100.5046638,14.53837475,0
100.5047179,14.5490482,0
100.5047369,14.15353766,0
100.5048072,14.37070897,0
100.5049504,14.53753837,6
100.504966,14.60595785,0
100.5054515,14.55355164,0
100.5057484,14.4044526,4
100.5058292,14.54775989,6
100.5060444,14.55828578,0
100.5062298,14.36458614,0
100.506239,14.30285531,8
100.5063876,14.48590615,0
100.5065139,14.58787826,0
100.5065383,14.35828431,10
100.5066166,14.66613212,0
100.5066301,14.47691143,0
100.5066383,14.48143925,0
100.5066909,14.61534479,6
100.5067254,14.52056331,0
100.5068701,14.4880356,10
100.5069254,14.53955143,0
100.5071251,14.63806875,0
100.5071598,14.65863605,6
100.50717,14.12613262,0
100.5072165,14.4797338,0
100.5072811,14.52354352,0
100.5075063,14.47002029,0
100.5076175,14.36648072,0
100.5076701,14.60514016,6
100.5077181,14.50083584,0
100.5077558,14.67007225,6
100.507878,14.18174706,0
100.5078898,14.45845194,10
100.507892,14.52968354,6
