lat,lon,land use
100.5432951,14.466931,6
100.5433414,14.21456236,4
100.5433683,14.44804264,6
100.5434239,14.52920188,6
100.5434436,14.47448831,8
100.5434479,14.11999126,6
100.5434673,14.32155915,10
100.5434759,14.33487705,6
100.5435214,14.32458164,8
100.5435417,14.42825974,10
100.5435453,14.14332561,6
100.543547,14.60222583,8
100.5435717,14.40341045,10
100.5435808,14.12857631,8
100.5435829,14.33084522,8
100.5435884,14.34045468,6
100.5436046,14.563343,6
100.543624,14.38015846,8
100.5436533,14.34120684,6
100.543672,14.43383477,8
100.5436867,14.35799889,6
100.5437092,14.19835531,8
100.5437211,14.19557236,8
100.5437224,14.54583733,8
100.5437342,14.51077885,6
100.543749,14.56836052,6
100.5437774,14.17028787,4
100.5437997,14.50513961,6
100.5438208,14.20030384,10
100.5438334,14.50589717,8
100.5438591,14.50423026,10
100.5438652,14.43506255,8
100.5438762,14.40423479,6
100.5438828,14.33336651,6
100.5439086,14.66584699,8
100.5439118,14.51555893,8
100.5439558,14.30419969,8
100.5439681,14.48180609,8
100.5439999,14.60403967,8
100.5440381,14.37684611,4
100.5440457,14.3520935,6
100.5440666,14.60123733,6
100.5441594,14.60459985,10
100.5441763,14.36520628,10
100.5441795,14.23272245,6
100.5441975,14.55431853,10
100.5441987,14.53588054,10
100.5442047,14.2414873,8
100.5442123,14.59187786,6
100.5442309,14.25120807,4
100.5442344,14.19094858,6
100.5442434,14.28433538,8
100.5442601,14.48048456,6
100.5442852,14.36496002,8
100.5443861,14.60517901,8
100.54442,14.49672061,6
100.5444729,14.33704948,6
100.5445163,14.42979066,6
100.5445321,14.59368481,6
100.5445553,14.43324566,4
100.5446242,14.25919058,10
100.5446425,14.60658165,8
100.5446474,14.58353364,8
100.5447042,14.66172761,8
100.5447368,14.5709086,8
100.5448246,14.51876474,10
100.5448905,14.44333486,6
100.5449365,14.11535728,10
100.5449584,14.46835166,10
100.5449702,14.65436232,6
100.5449843,14.6407982,10
100.5449857,14.41524457,6
100.5450189,14.65660886,8
100.5450399,14.35451963,6
100.5450993,14.1181861,10
100.5451027,14.64752102,6
100.545104,14.65202903,6
100.5451322,14.4975101,6
100.5451663,14.46542407,6
100.5451699,14.43126185,4
100.5452355,14.36313693,8
100.5452394,14.60881669,8
100.5452578,14.64125208,8
100.5453284,14.66505282,8
100.5453363,14.63763246,8
100.5453567,14.25403628,8
100.5453741,14.19808906,8
100.5454285,14.34924676,6
100.5454329,14.58807047,8
100.5454335,14.54780245,10
100.545448,14.45414477,6
100.5454482,14.31392239,8
100.5455232,14.30739857,8
100.5456299,14.26184067,4
100.5456685,14.44905787,6
100.5456722,14.12308712,8
100.5456818,14.46233818,6
100.5457093,14.42369662,4
100.5457147,14.44528739,6
100.5457232,14.65617535,8
100.545771,14.60519042,6
100.545832,14.59829197,6
100.5458786,14.59059065,6
100.5458937,14.52295344,10
100.5459354,14.40788077,6
100.5459424,14.46436473,4
100.5459434,14.41276088,10
100.545994,14.34497811,6
100.5460057,14.29609843,10
100.5460283,14.63707467,8
100.5460298,14.34703795,6
100.5460514,14.62621911,10
100.5460641,14.6485706,6
100.5460782,14.59917549,8
100.5461061,14.45671781,8
100.5461395,14.46843068,6
100.5461498,14.60848643,4
100.5461564,14.3878202,10
100.5462303,14.1435081,10
100.5462308,14.42848597,6
100.546254,14.40956859,10
100.546332,14.41981499,6
100.5463531,14.37639768,4
100.5463549,14.5982268,6
100.546355,14.45957256,8
100.5463592,14.44576274,6
100.5463862,14.19437002,2
100.5464422,14.46656218,4
100.5464871,14.49740888,4
100.5465386,14.1266975,6
100.5465578,14.58885398,6
100.546579,14.42413384,6
100.5465911,14.45453796,4
100.5465975,14.30111568,10
100.5466066,14.58610195,8
100.546633,14.28281308,10
100.5466717,14.4121257,6
100.5466813,14.61093863,4
100.5467013,14.25367186,4
100.5467072,14.47132534,6
100.5467122,14.16044779,6
100.5467241,14.65502452,8
100.5467603,14.20597623,4
100.5467755,14.58053453,4
100.5468062,14.18596863,8
100.5468153,14.60727551,8
100.5468631,14.18926816,6
100.5468644,14.15558903,6
100.5468844,14.44882501,6
100.5468906,14.18119887,6
100.5468916,14.4465767,4
100.5468965,14.17055667,6
100.5468988,14.4327157,6
100.546909,14.18805905,4
100.5469094,14.24786856,10
100.5469434,14.12410819,6
100.5469546,14.50888248,8
100.5469792,14.37585138,4
100.5470787,14.40541367,6
100.5470923,14.65682664,8
100.5471994,14.65265445,8
100.5472382,14.60770285,4
100.5472406,14.23726673,10
100.5472663,14.33542842,6
100.5472677,14.21583223,6
100.5473006,14.43486913,4
100.5473854,14.44199497,6
100.5474364,14.63614991,6
100.5474526,14.33743652,6
100.5474627,14.62676085,8
100.5475355,14.36991128,10
100.5475392,14.62389867,8
100.547543,14.41460405,6
100.547543,14.6658053,10
100.5475433,14.40617864,6
100.547649,14.59713226,6
100.5476586,14.64086865,6
100.547735,14.46998674,6
100.547788,14.62559,8
100.5478116,14.4989183,6
100.5478821,14.66362785,6
100.5479148,14.58994156,8
100.5479513,14.19953171,4
100.547954,14.46330364,6
100.5479699,14.1854048,8
100.5479792,14.15207266,8
100.5479881,14.52452148,6
100.5480003,14.65165961,8
100.5480108,14.41727432,6
100.5480516,14.45139592,6
100.5480556,14.65584269,10
100.5481001,14.64199533,6
100.5481482,14.35165698,6
100.5481747,14.53817109,6
100.548207,14.63252749,8
100.5482441,14.61281944,8
100.5482515,14.6675124,8
100.5482812,14.66548271,10
100.5483164,14.47450219,6
100.548323,14.65476136,10
100.5483238,14.46694447,4
100.5483326,14.52274847,10
100.5483566,14.45178287,8
100.5483697,14.40869326,6
100.5483774,14.45904145,10
100.5483811,14.67129783,8
100.5484438,14.41927759,6
100.5484487,14.11914837,8
100.5484545,14.23274544,6
100.5484673,14.18831901,6
100.5484721,14.6712123,6
100.5485247,14.42534797,4
100.5485549,14.42420497,6
100.5486001,14.21759672,8
100.5486089,14.15584057,6
100.5486139,14.65609373,8
100.5487096,14.19933188,10
100.5487482,14.19786615,8
100.5487697,14.42897025,6
100.5488274,14.5261471,4
100.5488351,14.49484105,6
100.5488352,14.4214566,6
100.5488442,14.12733224,10
100.5488542,14.46534618,6
100.5488638,14.63460486,8
100.5489074,14.43785561,6
100.5489217,14.22646659,4
100.5489264,14.39606924,4
100.5489273,14.36017325,6
100.5489285,14.43505698,4
100.5489914,14.64916365,8
100.5489973,14.12637969,4
100.5489983,14.62556446,8
100.5490043,14.43938623,4
100.5490357,14.2081489,8
100.5490454,14.65222341,6
100.5490502,14.27015887,10
100.5490738,14.66468118,10
100.5490814,14.47125134,8
100.5491099,14.57902281,6
100.5491553,14.33125664,6
100.549229,14.39153649,10
100.5493118,14.39480666,6
100.549329,14.62813101,6
100.5493444,14.2505661,8
100.5493545,14.66082555,8
100.5493567,14.47515743,6
100.5493624,14.41987675,6
100.5493933,14.6240469,6
100.5494218,14.1148923,4
100.5494741,14.47790794,10
100.5494919,14.24907286,4
100.549518,14.49977026,8
100.5495479,14.19523444,6
100.5495573,14.39213227,6
100.5495765,14.39412989,6
100.5496021,14.32604069,6
100.5496263,14.42734085,4
100.5496941,14.12590914,8
100.5496953,14.66184195,8
100.5496982,14.33282436,6
100.5497145,14.42524442,8
100.5497393,14.65543089,4
100.5498226,14.32778246,6
100.5498297,14.47505575,4
100.5498479,14.42179487,4
100.549851,14.14587551,4
100.549862,14.4296741,6
100.5498663,14.37211556,6
100.5498757,14.42382106,10
100.5498791,14.46909693,4
100.5499276,14.4201552,10
100.5499609,14.63196427,8
100.5500351,14.41176763,6
100.5500511,14.35877704,6
100.5500648,14.41880779,6
100.55015,14.37127545,6
100.550159,14.6508425,4
100.5502088,14.37476844,10
100.5502373,14.50174275,6
100.5502425,14.22911575,4
100.5502445,14.37813335,6
100.5502549,14.66237466,8
100.5502953,14.4085641,4
100.5503075,14.60133044,10
100.5503119,14.44909507,10
100.5503341,14.62274745,6
100.5503489,14.36326444,4
100.5503492,14.64751125,6
100.5504351,14.37518212,8
100.5504464,14.64223819,6
100.5504788,14.36489679,8
100.5504856,14.66960528,6
100.5504995,14.12503638,6
100.5505041,14.50518486,6
100.5505806,14.66403196,6
100.5506252,14.65724156,6
100.5506262,14.50033836,10
100.5506296,14.66928316,10
100.550643,14.49379585,6
100.5506524,14.46871614,8
100.5507324,14.39737437,8
100.5507522,14.46550546,8
100.5507737,14.54728211,10
100.5507849,14.66924663,8
100.5507918,14.65260349,6
100.5508235,14.61694084,6
100.5508452,14.19082956,8
100.5508598,14.66870899,6
100.5508666,14.35812186,6
100.5509653,14.36342962,8
100.5510346,14.26828235,10
100.5510487,14.65173653,6
100.5511052,14.62076717,8
100.5511214,14.66787078,8
100.5511648,14.39252037,6
100.5511767,14.37380478,10
100.5511872,14.38301947,6
100.551215,14.58221061,8
100.5512386,14.65303109,8
100.5512662,14.19991008,6
100.551308,14.63259075,8
100.5513159,14.47658463,4
100.5513322,14.24515833,4
100.5513569,14.30419631,8
100.5514054,14.64977815,6
100.5514362,14.19746768,4
100.5515603,14.47991579,10
100.5515839,14.2259525,10
100.5516287,14.65222507,8
100.5516388,14.36382453,4
100.5516703,14.35104941,6
100.5516718,14.66525966,6
100.5517107,14.33438602,6
100.5517194,14.36146639,6
100.5517373,14.59364098,6
100.5518748,14.14311965,10
100.5519053,14.33820413,6
100.5519174,14.40021091,4
100.5519566,14.4849948,10
100.5519751,14.66432396,6
100.5520039,14.65666742,6
100.5520701,14.46568316,6
100.5520711,14.42879069,4
100.5520998,14.41826168,8
100.5521067,14.18698557,6
100.5521543,14.1178004,4
100.5521645,14.58945166,8
100.552234,14.27902129,8
100.5522733,14.52116811,8
100.5522743,14.11919017,4
100.5522789,14.64305963,10
100.552297,14.64897137,6
100.552309,14.24986741,10
100.5523276,14.43140054,6
100.5523297,14.42653133,4
100.5524079,14.59195572,6
100.5524154,14.33369888,8
100.5524292,14.59152804,8
100.5524767,14.33717683,6
100.5525158,14.66770747,6
100.5525172,14.48524746,6
100.5525464,14.110769,6
100.5525652,14.11685846,4
100.5525936,14.18762619,4
100.5525994,14.62561905,8
100.5526274,14.52282496,8
100.5527025,14.12281669,6
100.5527055,14.65179457,8
100.5527299,14.26900054,8
100.5527635,14.13256229,8
100.5527919,14.27273225,10
100.5528213,14.63575199,6
100.5528314,14.61764853,6
100.5529337,14.47429617,6
100.5529747,14.41254321,10
100.55298,14.40713287,10
100.5530214,14.62688826,6
100.5530237,14.34369947,6
100.5530403,14.35628132,6
100.5530597,14.12082786,6
100.553073,14.16779887,6
100.5531218,14.6218039,8
100.5531286,14.63482698,8
100.5531328,14.4636247,6
100.5531738,14.11321273,4
100.5531886,14.43618711,6
100.5532257,14.62029759,6
100.5532889,14.57895118,8
100.5532946,14.11616676,4
100.5532968,14.36950417,8
100.5533179,14.36464135,6
100.553333,14.46682957,6
100.5533694,14.60286841,8
100.5534267,14.11215055,4
100.5534355,14.61411845,6
100.5534615,14.59346409,6
100.5534963,14.47119333,6
100.5535036,14.26521266,10
100.5535888,14.62513758,10
100.553695,14.66035771,6
100.5537163,14.20860215,6
100.553733,14.40898815,8
100.5537435,14.2602102,10
100.5537494,14.58785677,8
100.5537677,14.47597814,6
100.5538148,14.43754562,6
100.5538156,14.11430028,4
100.5538396,14.65980288,8
100.5538766,14.18410379,10
100.5539434,14.33410345,4
100.5539821,14.19894587,4
100.553986,14.14973914,4
100.5539938,14.11871326,6
100.5540102,14.359108,6
100.5540666,14.3030375,10
100.5541269,14.33290781,8
100.5541296,14.63060209,6
100.5541439,14.58156072,8
100.55415,14.22066061,10
100.5541979,14.19085781,4
100.5542491,14.32364305,6
100.5542698,14.49404369,4
100.5543127,14.47937218,4
100.5543149,14.5267872,10
100.5543341,14.49030961,8
100.5543359,14.13331818,8
100.5543549,14.1775035,8
100.5543719,14.47467915,8
100.5543777,14.62568767,8
100.5545181,14.21661559,8
100.5545789,14.42562347,6
100.5546434,14.58830529,8
100.5546602,14.58719876,8
100.5546713,14.38584438,6
100.5547009,14.15082469,4
100.5547627,14.14992775,4
100.5548151,14.36063003,6
100.5548463,14.32892922,8
100.5548567,14.19845616,8
100.5548672,14.21981904,8
100.554887,14.63422482,6
100.5548968,14.41468378,8
100.5548995,14.41783793,10
100.5549016,14.49152765,6
100.5549413,14.40975318,10
100.5550778,14.13655559,8
100.5551076,14.32700988,10
100.5551205,14.38881936,6
100.5551261,14.14877639,4
100.5552201,14.15826863,8
100.5552572,14.1454351,6
100.5552915,14.43134772,6
100.5553234,14.13371223,8
100.5553682,14.64995512,8
100.5553727,14.38380987,6
100.5554162,14.58931125,8
100.5554177,14.61818436,4
100.5554244,14.62504266,8
100.5554345,14.61336463,8
100.5555004,14.55951815,8
100.5555101,14.42230586,4
100.555518,14.33286863,8
100.5555427,14.3619678,6
100.5555861,14.41155971,10
100.5556028,14.334179,10
100.5556447,14.49472381,6
100.555664,14.11976173,6
100.5556756,14.12082978,6
100.5556946,14.33510759,10
100.5557433,14.22477207,10
100.5557548,14.61938199,8
100.5557964,14.48646315,6
100.555799,14.43681407,8
100.5558225,14.36639386,8
100.5558771,14.11886251,10
100.5558875,14.58608509,6
100.556036,14.14823544,4
100.5560362,14.19820084,4
100.5560625,14.36972287,8
100.5560789,14.26178359,8
100.5560859,14.48167793,10
100.5561209,14.6595811,8
100.5561267,14.44450033,10
100.5561554,14.47616823,8
100.5561831,14.30398296,8
100.5562247,14.62486953,6
100.5562379,14.33342201,8
100.556288,14.49293238,6
100.5562982,14.49624928,10
100.5562983,14.33269443,6
100.5563265,14.36109576,10
100.5563755,14.59407142,6
100.5563852,14.33167187,6
100.5564015,14.46450786,6
100.5564467,14.22318277,8
100.556473,14.32676955,6
100.5565188,14.62955969,8
100.5565513,14.40996536,10
100.556646,14.41254413,6
100.5566468,14.66108179,6
100.5566658,14.26543963,6
100.5566804,14.61331383,8
100.5567038,14.52075108,6
100.5567218,14.40148725,8
100.5567574,14.40211849,4
100.5568445,14.4850951,6
100.5568605,14.48613094,6
100.556906,14.5118352,8
100.5569064,14.30660345,10
100.5569076,14.33622594,8
100.5569573,14.61902259,10
100.5569905,14.6205972,6
100.5570369,14.2528518,4
100.5571054,14.19911235,6
100.5571216,14.22753176,4
100.5572134,14.20003807,8
100.5572279,14.48156278,6
100.5572311,14.49433825,10
100.5572471,14.23915817,8
100.5572474,14.38217118,6
100.55726,14.63201599,6
100.5573004,14.59105809,8
100.5573012,14.39500884,8
100.5573782,14.19003516,6
100.5574143,14.60865705,6
100.5574594,14.42081282,6
100.557495,14.47746941,10
100.5576271,14.40546357,6
100.5576635,14.33644246,8
100.5577034,14.37041455,6
100.5577351,14.48252661,6
100.5577802,14.31480422,6
100.5578657,14.42798896,6
100.5578772,14.22594962,8
100.5579091,14.521729,6
100.5579343,14.61305315,8
100.557967,14.59818085,10
100.558065,14.17158987,8
100.5580887,14.20284157,6
100.55809,14.33412756,8
100.5581371,14.63889871,6
100.5581826,14.63935269,8
100.5582382,14.54892852,6
100.5582918,14.25934151,4
100.5582969,14.42469302,6
100.5583951,14.18275333,8
100.5584047,14.15069396,6
100.5584232,14.42137502,6
100.5584568,14.29061202,6
100.5584616,14.33582375,8
100.558463,14.43410751,6
100.5584658,14.12034856,8
100.5585157,14.35033112,6
100.5585225,14.4700338,10
100.558544,14.36297197,6
100.5586264,14.64854681,10
100.5586633,14.51749087,6
100.5586715,14.45551509,4
100.5586756,14.22433794,8
100.5586771,14.47303074,6
100.5586821,14.41393589,6
100.5586995,14.35690066,6
100.5587081,14.62300912,8
100.5587148,14.38989049,8
100.5587178,14.15410379,8
100.5587201,14.11969397,6
100.5587697,14.43043109,6
100.5587783,14.34536274,6
100.5587797,14.33913137,6
100.5587817,14.42679649,4
100.5587877,14.42947566,6
100.5587992,14.42331311,4
100.5589358,14.31956752,8
100.5589422,14.38688574,10
100.5589673,14.42046642,4
100.5589845,14.12101024,6
100.5590419,14.25281487,10
100.5590514,14.65957814,6
100.5591076,14.41753988,4
100.559119,14.45343989,8
100.5591337,14.34392016,6
100.5592009,14.24748921,4
100.5592213,14.48048461,6
100.5592283,14.47913331,8
100.5592346,14.32929405,8
100.5592986,14.42617028,6
100.5594012,14.42177347,4
100.5594016,14.29351379,6
100.5594167,14.37512769,6
100.559434,14.59501848,8
100.5594888,14.15683299,8
100.5595061,14.17529898,4
100.5595917,14.42387519,6
100.5596188,14.59559738,6
100.559624,14.12313508,6
100.5596896,14.64243243,8
100.5597067,14.46708258,6
100.5597844,14.58001665,6
100.5598103,14.37153359,6
100.5598533,14.46490085,6
100.5598805,14.21892704,8
100.5599344,14.12453081,6
100.5599376,14.42331197,4
100.559959,14.59057528,8
100.5599653,14.6047382,8
100.5599712,14.48094734,6
100.5600133,14.31764723,6
100.5600161,14.37864565,10
100.5600213,14.11872523,4
100.5600645,14.58302469,8
100.560096,14.47999421,6
100.5601178,14.44790035,10
100.5601414,14.41427318,6
100.560175,14.12634711,8
100.5601932,14.36858038,6
100.5602196,14.28944935,6
100.5602764,14.60043325,6
100.5603163,14.59285245,6
100.5603689,14.37966822,10
100.560371,14.41628925,6
100.5603756,14.20419049,4
100.5603776,14.19160029,6
100.5603811,14.25181089,4
100.5604205,14.1947859,6
100.5604354,14.12594063,6
100.5604615,14.6067443,8
100.5604987,14.18341911,8
100.5605439,14.54910772,6
100.5605499,14.61078248,8
100.5605509,14.51832411,6
100.5605699,14.42535409,6
100.5605985,14.16448589,6
100.5606197,14.23267239,8
100.5606308,14.17904802,4
100.560646,14.13019557,8
100.5606648,14.20041965,6
100.560696,14.18515524,10
100.5607192,14.41165615,6
100.5607714,14.4113333,6
100.5607823,14.54707979,8
100.5608051,14.30810929,8
100.5608314,14.20854009,8
100.5608668,14.3140478,8
100.5609333,14.14246969,8
100.5609578,14.42733454,6
100.5609591,14.57771694,4
100.5609647,14.62977941,10
100.5610065,14.18300685,10
100.5610235,14.40856461,8
100.561032,14.60561955,6
100.561046,14.6021883,6
100.5610721,14.59892799,6
100.561074,14.30363539,10
100.5611788,14.12381679,8
100.561184,14.15217571,6
100.5612224,14.20547505,8
100.5612375,14.63308607,8
100.5612572,14.59639201,8
100.5612959,14.4103148,10
100.561316,14.20312074,8
100.5613173,14.30198883,10
100.5613346,14.19305713,8
100.5613573,14.59585908,10
100.5613968,14.42079214,6
100.5613994,14.5944378,8
100.561427,14.42207508,6
100.5614335,14.13780941,8
100.5614596,14.16641195,4
100.5615285,14.44012556,6
100.5615286,14.15374364,6
100.5615554,14.42941525,8
100.5615732,14.16359573,4
100.561596,14.43161272,6
100.5616097,14.36237624,6
100.5616561,14.40657054,4
100.5616635,14.60775197,8
100.5616846,14.16269091,8
100.5616866,14.59779075,6
100.5616906,14.63584832,8
100.5617262,14.62136384,8
100.5617584,14.24229395,8
100.5617874,14.14028642,8
100.5618051,14.14192996,10
100.561814,14.42925042,6
100.5618391,14.57607979,8
100.5618767,14.42538117,6
100.5618775,14.51733438,6
100.5619523,14.61243613,8
100.5619641,14.52313053,6
100.5619738,14.22815608,8
100.561982,14.16834394,6
100.5620304,14.49406362,6
100.5620629,14.18667545,10
100.5620734,14.59817671,8
100.5620857,14.30189872,8
100.5621336,14.65380455,8
100.5621351,14.46645591,8
100.5622529,14.2845131,8
100.562275,14.19200501,8
100.5622901,14.6030518,6
100.5624087,14.61225732,10
100.5624217,14.49628295,10
100.5624315,14.28869632,6
100.5624598,14.59855886,8
100.5624654,14.38923231,6
100.5624847,14.16405642,6
100.5624881,14.16976868,4
100.5625337,14.48182134,4
100.5625351,14.31022747,6
100.5625358,14.29497651,6
100.5625538,14.3189533,8
100.562564,14.29750156,6
100.5625746,14.19303448,6
100.5625849,14.21418958,8
100.5625928,14.15093742,6
100.5626229,14.30495717,4
100.5626297,14.3344417,4
100.5626406,14.5967499,6
100.5627023,14.40689904,6
100.5627488,14.34482858,6
100.5627578,14.18441331,10
100.56278,14.43310001,4
100.5627945,14.41081974,10
100.562844,14.63624447,8
100.5628817,14.30391694,8
100.5628917,14.43537806,6
100.5629234,14.59674085,8
100.5629286,14.40031368,6
100.5629294,14.47128322,6
100.5629362,14.38233567,10
100.5629395,14.49899369,10
100.5629481,14.46785797,6
100.5629719,14.60853338,10
100.562996,14.61166998,6
100.5629992,14.5920325,6
100.5630443,14.66211332,6
100.5631452,14.31410151,4
100.5633203,14.40105286,8
100.5633333,14.15152395,6
100.563346,14.57386797,10
100.5633769,14.65182084,8
100.5634034,14.16625925,6
100.5634056,14.36142415,10
100.5634139,14.19673014,6
100.5634283,14.57195679,8
100.5635596,14.30665126,8
100.5635682,14.23143712,8
100.56357,14.60577248,6
100.56358,14.60414344,6
100.5635931,14.32323806,6
100.5635999,14.13195589,10
100.5636105,14.14612744,8
100.5636218,14.28207151,6
100.5636838,14.15281415,8
100.5637123,14.42046916,6
100.5637413,14.60843173,8
100.5638052,14.63652842,6
100.5638193,14.33906522,6
100.563828,14.14278599,8
100.5638583,14.58032743,8
100.5639282,14.36111137,6
100.5640159,14.44478876,6
100.5640291,14.60754164,8
100.5641012,14.12296279,4
100.5642038,14.63516711,10
100.5642493,14.36843911,6
100.5642764,14.12639178,8
100.5642942,14.32466553,6
100.5643264,14.12240832,10
100.5643732,14.19374445,6
100.5643981,14.18514666,10
100.5644121,14.63699665,8
100.5644195,14.2266571,8
100.5644833,14.46413029,6
100.5645064,14.16188312,6
100.5645078,14.16648877,6
100.5645188,14.46526883,4
100.5645282,14.16064696,10
100.5645484,14.35514141,6
100.5645751,14.35868825,6
100.5646345,14.43453985,6
100.5646525,14.39789597,4
100.5646528,14.26913083,8
100.5646678,14.3082403,6
100.5646722,14.40585386,8
100.5647178,14.20935035,6
100.5647599,14.19975975,4
100.5647687,14.63129043,6
100.5648048,14.636009,8
100.5648243,14.13218966,6
100.5648462,14.26854655,6
100.5648619,14.45060433,6
100.5648698,14.51803063,8
100.5648825,14.21009787,8
100.564885,14.3515256,6
100.5648882,14.17513351,4
100.5649011,14.55292293,6
100.5649125,14.34806565,6
100.564916,14.65073171,8
100.5649234,14.18107508,10
100.5649579,14.46487362,10
100.5649646,14.13878256,8
100.5649652,14.31115696,6
100.5650018,14.43659482,6
100.5650173,14.63734771,6
100.5650278,14.61263411,6
100.5650615,14.36008245,6
100.5650931,14.18590069,8
100.5650982,14.443388,6
100.5651261,14.62399387,6
100.5651686,14.46572344,6
100.5651749,14.26928859,6
100.565197,14.55011525,4
100.5652072,14.64990745,8
100.5652443,14.52090168,6
100.5652608,14.64805851,8
100.5652666,14.39556477,8
100.5652949,14.23178939,10
100.5653153,14.16273608,4
100.5653396,14.39689848,8
100.5653494,14.64877391,8
100.5653584,14.56932936,6
100.5653822,14.17859577,8
100.5653863,14.62584148,8
100.5653918,14.63520125,8
100.565409,14.37644205,10
100.5654268,14.12646843,6
100.5654353,14.21443953,10
100.5654912,14.28413844,4
100.5655161,14.6261914,8
100.5655563,14.62389926,8
100.5655658,14.17725894,8
100.5655784,14.62450077,8
100.5655851,14.2301091,6
100.56559,14.33417238,6
100.5656203,14.60978361,10
100.5656592,14.29332315,6
100.5656628,14.16908792,6
100.5656679,14.1544253,6
100.5657383,14.37454979,6
100.5657596,14.62640427,8
100.5657647,14.65164402,6
100.5657874,14.23184983,8
100.5659105,14.40382453,4
100.5659253,14.16412655,8
100.5659547,14.49449945,6
100.5659742,14.17981635,4
100.5660165,14.4114906,8
100.5660268,14.42389923,6
100.566115,14.47207892,6
100.5661229,14.12393543,6
100.566133,14.15696667,6
100.5661437,14.63341011,8
100.5661542,14.1285783,10
100.5662051,14.63524663,4
100.566213,14.58515794,10
100.5662825,14.14490963,8
100.5662825,14.40162876,10
100.5662864,14.22022877,6
100.5663386,14.29780363,6
100.5663418,14.22196055,8
100.5663481,14.28932433,6
100.5663605,14.62136882,8
100.5663766,14.61384486,10
100.5663791,14.6264689,8
100.5663917,14.41910375,4
100.5664175,14.29177798,6
100.5664313,14.18254546,4
100.5664752,14.18598458,10
100.5665086,14.58173801,6
100.5665095,14.33031172,6
100.5665278,14.36130309,6
100.5665347,14.51851166,8
100.566551,14.12601533,8
100.5665517,14.51785187,6
100.5665793,14.23205755,4
100.5666685,14.28344378,8
100.5666974,14.18842735,8
100.5667085,14.21497338,8
100.5667148,14.52229705,6
100.5667223,14.27983504,6
100.566753,14.63872876,6
100.5668523,14.37624831,6
100.5668677,14.1996806,6
100.5669082,14.22492266,8
100.5669354,14.42628517,8
100.5669395,14.1624945,6
100.5670174,14.622769,8
100.567021,14.62571121,8
100.5670432,14.25689919,8
100.5671082,14.63133325,8
100.5671278,14.13435086,8
100.5671497,14.63455685,4
100.567176,14.15414934,6
100.567176,14.3602563,6
100.5671792,14.1550056,4
100.5671902,14.2023611,6
100.5672007,14.49390153,6
100.5672305,14.31797836,6
100.5672375,14.30170034,6
100.5672722,14.51570066,6
100.5672753,14.62325913,8
100.5672869,14.1554056,4
100.5673068,14.41982018,4
100.5673267,14.35884685,6
100.5673568,14.28870358,6
100.5673762,14.39040993,4
100.5673912,14.63199859,6
100.5673946,14.19501297,8
100.5674568,14.2694115,6
100.5674576,14.63127737,4
100.5674893,14.41808872,6
100.5674934,14.63582645,8
100.5675215,14.55960852,8
100.5675812,14.38262248,6
100.5676088,14.64423203,8
100.5676113,14.36166523,6
100.567639,14.38429427,6
100.5676701,14.47239473,6
100.5676925,14.28246184,8
100.5676931,14.13688514,6
100.5677052,14.27881775,8
100.5677116,14.63310785,8
100.5677342,14.62291705,8
100.5677537,14.2906992,6
100.5678289,14.43587757,6
100.5678291,14.56654218,8
100.5678419,14.14828653,8
100.5678568,14.19129484,8
100.5678867,14.58202668,8
100.5678997,14.56872619,8
100.5679457,14.62616567,8
100.5679612,14.648032,8
100.5679637,14.17250716,6
100.5679727,14.63115324,8
100.5679772,14.34050334,10
100.5680423,14.43421856,6
100.568119,14.61363016,10
100.5681479,14.30399346,4
100.5681547,14.19566552,6
100.5681911,14.2812135,8
100.5681928,14.17565202,8
100.5682156,14.38895317,8
100.5682562,14.30976248,6
100.5682688,14.2164543,6
100.5682759,14.15793717,4
100.5683042,14.20395235,4
100.5683436,14.46855287,8
100.5683851,14.27679425,8
100.5684572,14.15828866,4
100.5684679,14.22366574,6
100.5684743,14.51812113,4
100.5685716,14.30002846,6
100.5686309,14.62170644,8
100.5686355,14.47487163,6
100.5686371,14.27771192,6
100.5686384,14.33005471,10
100.568639,14.27851373,6
100.5686645,14.61725824,8
100.5686943,14.63115925,4
100.5686997,14.43751348,8
100.5687445,14.64699513,6
100.5687653,14.22780409,8
100.5687823,14.28656398,6
100.5687849,14.22749373,10
100.5687941,14.46975131,10
100.5688365,14.30521663,4
100.5688431,14.15264543,4
100.56886,14.45984536,4
100.5689143,14.36227009,6
100.5689183,14.42174886,4
100.568919,14.62654738,8
100.5689202,14.41047738,4
100.5689566,14.33105621,8
100.5689879,14.12428447,6
100.5690485,14.2907376,4
100.5690542,14.51811761,6
100.5690702,14.26982495,6
100.5691432,14.63465635,8
100.5691841,14.31033431,8
100.5692092,14.34229062,6
100.5692457,14.62909983,8
100.5692792,14.62711539,8
100.5693342,14.61379346,8
100.5693663,14.63090762,8
100.5693904,14.43848099,6
100.5694038,14.27642487,8
100.5694232,14.15943468,8
100.5694492,14.51917965,6
100.5694647,14.56417518,8
100.5695065,14.15187948,4
100.5695096,14.64684625,8
100.5695173,14.20634304,6
100.5695462,14.30567595,6
100.5695533,14.27690557,8
100.5696261,14.4332108,6
100.5696599,14.62794604,8
100.5696921,14.35897469,6
100.5697311,14.56843491,6
100.5697474,14.14298226,4
100.5697551,14.19596387,4
100.5697888,14.65095005,8
100.5698368,14.16557217,6
100.5698484,14.29374297,10
100.5698883,14.27127917,8
100.5699119,14.30381092,6
